axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
-41.75,-28.99999999999997,"2000-01-15T00:00:00",10.0,3.7605369091033936,-0.7985877394676208,7.970668315887451
-41.75,-28.99999999999997,"2000-02-15T00:00:00",10.0,3.773326873779297,-0.5327620506286621,8.333459854125977
-41.75,-28.99999999999997,"2000-03-16T00:00:00",10.0,3.402491569519043,-0.006841507740318775,8.957448959350586
-41.75,-28.99999999999997,"2000-04-15T00:00:00",10.0,4.613032817840576,0.08093447238206863,9.853344917297363
-41.75,-28.99999999999997,"2000-05-15T00:00:00",10.0,5.086131572723389,0.6475332975387573,10.757692337036133
-41.75,-28.99999999999997,"2000-06-15T00:00:00",10.0,5.570777416229248,0.015403768979012966,10.60223388671875
-41.75,-28.99999999999997,"2000-07-15T00:00:00",10.0,5.61591911315918,-0.11201432347297668,10.623491287231445
-41.75,-28.99999999999997,"2000-08-15T00:00:00",10.0,6.006472587585449,0.016744565218687057,10.616680145263672
-41.75,-28.99999999999997,"2000-09-15T00:00:00",10.0,4.846456527709961,-0.06714334338903427,10.213397026062012
-41.75,-28.99999999999997,"2000-10-15T00:00:00",10.0,4.133398532867432,0.21115484833717346,9.287371635437012
-41.75,-28.99999999999997,"2000-11-15T00:00:00",10.0,3.957077741622925,-0.421021968126297,9.282256126403809
-41.75,-28.99999999999997,"2000-12-15T00:00:00",10.0,4.491653919219971,-1.0808298587799072,8.85256576538086
