axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
54.25,-27.75000000000003,"2000-01-15T00:00:00",10.0,4.597324848175049,3.2015600204467773,12.581589698791504
54.25,-27.75000000000003,"2000-02-15T00:00:00",10.0,6.094069004058838,2.7852234840393066,12.068374633789062
54.25,-27.75000000000003,"2000-03-16T00:00:00",10.0,3.119155168533325,1.8705391883850098,10.961445808410645
54.25,-27.75000000000003,"2000-04-15T00:00:00",10.0,2.1140925884246826,0.5159044861793518,9.080617904663086
54.25,-27.75000000000003,"2000-05-15T00:00:00",10.0,1.1957240104675293,-0.3927243947982788,8.44920825958252
54.25,-27.75000000000003,"2000-06-15T00:00:00",10.0,2.017486810684204,0.8392606377601624,7.9551496505737305
54.25,-27.75000000000003,"2000-07-15T00:00:00",10.0,3.749812364578247,0.9578337073326111,7.546267509460449
54.25,-27.75000000000003,"2000-08-15T00:00:00",10.0,4.102931499481201,1.131091833114624,8.175393104553223
54.25,-27.75000000000003,"2000-09-15T00:00:00",10.0,3.7522687911987305,1.4409648180007935,9.304222106933594
54.25,-27.75000000000003,"2000-10-15T00:00:00",10.0,4.500455379486084,-0.36598947644233704,10.703900337219238
54.25,-27.75000000000003,"2000-11-15T00:00:00",10.0,5.40244722366333,0.9136905074119568,11.268181800842285
54.25,-27.75000000000003,"2000-12-15T00:00:00",10.0,2.90097975730896,2.1048872470855713,11.650778770446777
