axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
57.0,-16.24999999999997,"2000-01-15T00:00:00",10.0,3.740780830383301,3.1614251136779785,12.098847389221191
57.0,-16.24999999999997,"2000-02-15T00:00:00",10.0,6.399200439453125,2.834794521331787,13.066006660461426
57.0,-16.24999999999997,"2000-03-16T00:00:00",10.0,3.055783987045288,2.341729164123535,11.08145523071289
57.0,-16.24999999999997,"2000-04-15T00:00:00",10.0,1.136850357055664,0.24729938805103302,9.722421646118164
57.0,-16.24999999999997,"2000-05-15T00:00:00",10.0,0.92928546667099,-0.3827526867389679,8.200459480285645
57.0,-16.24999999999997,"2000-06-15T00:00:00",10.0,1.4394073486328125,1.1932135820388794,7.971439838409424
57.0,-16.24999999999997,"2000-07-15T00:00:00",10.0,2.8053269386291504,0.6972200274467468,7.3704376220703125
57.0,-16.24999999999997,"2000-08-15T00:00:00",10.0,2.3853883743286133,1.9674193859100342,8.0513277053833
57.0,-16.24999999999997,"2000-09-15T00:00:00",10.0,2.659733772277832,1.686254620552063,9.015454292297363
57.0,-16.24999999999997,"2000-10-15T00:00:00",10.0,2.8433892726898193,1.2292042970657349,10.368181228637695
57.0,-16.24999999999997,"2000-11-15T00:00:00",10.0,3.6487197875976562,0.7882490754127502,11.091733932495117
57.0,-16.24999999999997,"2000-12-15T00:00:00",10.0,2.162076234817505,2.9534714221954346,11.277304649353027
