axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
75.0,-2.7500000000000284,"2000-01-15T00:00:00",10.0,0.18117724359035492,-4.449294567108154,9.67300796508789
75.0,-2.7500000000000284,"2000-02-15T00:00:00",10.0,-0.0022818176075816154,-5.980526924133301,10.971841812133789
75.0,-2.7500000000000284,"2000-03-16T00:00:00",10.0,0.15546412765979767,-4.164767265319824,9.918194770812988
75.0,-2.7500000000000284,"2000-04-15T00:00:00",10.0,0.629455029964447,-3.6450815200805664,8.547225952148438
75.0,-2.7500000000000284,"2000-05-15T00:00:00",10.0,-0.46914100646972656,-2.711479902267456,6.311657905578613
75.0,-2.7500000000000284,"2000-06-15T00:00:00",10.0,0.6092650890350342,-0.5135442614555359,4.783841133117676
75.0,-2.7500000000000284,"2000-07-15T00:00:00",10.0,0.5221267342567444,0.37397658824920654,5.111541271209717
75.0,-2.7500000000000284,"2000-08-15T00:00:00",10.0,-0.001699583139270544,0.20523668825626373,5.572893142700195
75.0,-2.7500000000000284,"2000-09-15T00:00:00",10.0,0.6637313365936279,-2.0848801136016846,7.496001720428467
75.0,-2.7500000000000284,"2000-10-15T00:00:00",10.0,-0.7334262728691101,-3.9394071102142334,8.54859447479248
75.0,-2.7500000000000284,"2000-11-15T00:00:00",10.0,0.2549072206020355,-4.226748466491699,9.44294261932373
75.0,-2.7500000000000284,"2000-12-15T00:00:00",10.0,1.0263046026229858,-3.9901316165924072,9.895502090454102
