axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
-20.0,-32.75,"2000-01-15T00:00:00",10.0,-4.494607925415039,-3.419546604156494,6.538368225097656
-20.0,-32.75,"2000-02-15T00:00:00",10.0,-4.550236225128174,-2.3849618434906006,6.038093090057373
-20.0,-32.75,"2000-03-16T00:00:00",10.0,-4.075260639190674,-2.397050619125366,5.90693998336792
-20.0,-32.75,"2000-04-15T00:00:00",10.0,-4.386329650878906,-0.2502092123031616,6.227128505706787
-20.0,-32.75,"2000-05-15T00:00:00",10.0,-3.2679128646850586,0.23913665115833282,6.8127121925354
-20.0,-32.75,"2000-06-15T00:00:00",10.0,-4.699215888977051,0.6412656903266907,6.642218112945557
-20.0,-32.75,"2000-07-15T00:00:00",10.0,-5.547900199890137,0.7049403786659241,7.270693778991699
-20.0,-32.75,"2000-08-15T00:00:00",10.0,-5.868291854858398,0.2560311257839203,7.257726669311523
-20.0,-32.75,"2000-09-15T00:00:00",10.0,-4.926666736602783,-0.5736668109893799,6.9457621574401855
-20.0,-32.75,"2000-10-15T00:00:00",10.0,-4.176713466644287,-1.6961262226104736,6.687173843383789
-20.0,-32.75,"2000-11-15T00:00:00",10.0,-4.243196964263916,-2.7464334964752197,7.037087917327881
-20.0,-32.75,"2000-12-15T00:00:00",10.0,-3.5754127502441406,-3.702516794204712,6.468021869659424
