axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
73.0,15.0,"2000-01-15T00:00:00",10.0,-0.5469917058944702,-0.9390191435813904,11.286025047302246
73.0,15.0,"2000-02-15T00:00:00",10.0,-2.431248188018799,-0.894136369228363,11.22619342803955
73.0,15.0,"2000-03-16T00:00:00",10.0,-1.50389564037323,-0.3360186219215393,10.921731948852539
73.0,15.0,"2000-04-15T00:00:00",10.0,-1.1409744024276733,-1.5389336347579956,9.803836822509766
73.0,15.0,"2000-05-15T00:00:00",10.0,-1.8687806129455566,-1.4081405401229858,8.202096939086914
73.0,15.0,"2000-06-15T00:00:00",10.0,-0.8502357602119446,-1.09134840965271,6.481781005859375
73.0,15.0,"2000-07-15T00:00:00",10.0,-0.25913411378860474,-0.2766314148902893,6.073357105255127
73.0,15.0,"2000-08-15T00:00:00",10.0,-0.11477117240428925,0.12338265776634216,6.657200813293457
73.0,15.0,"2000-09-15T00:00:00",10.0,0.8286980986595154,-0.5468204021453857,8.295939445495605
73.0,15.0,"2000-10-15T00:00:00",10.0,-1.6579407453536987,-1.3588863611221313,9.605000495910645
73.0,15.0,"2000-11-15T00:00:00",10.0,-0.5347333550453186,-0.5301916599273682,9.76351261138916
73.0,15.0,"2000-12-15T00:00:00",10.0,-0.3240521550178528,-1.764713168144226,11.114815711975098
