axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
32.75,-53.250000000000014,"2000-01-15T00:00:00",10.0,3.209301233291626,1.4682027101516724,9.638419151306152
32.75,-53.250000000000014,"2000-02-15T00:00:00",10.0,2.9128992557525635,1.6991833448410034,9.714848518371582
32.75,-53.250000000000014,"2000-03-16T00:00:00",10.0,2.7381911277770996,0.9230503439903259,9.270483016967773
32.75,-53.250000000000014,"2000-04-15T00:00:00",10.0,2.0398542881011963,1.2910656929016113,8.10698127746582
32.75,-53.250000000000014,"2000-05-15T00:00:00",10.0,1.1892576217651367,1.7824400663375854,6.733778476715088
32.75,-53.250000000000014,"2000-06-15T00:00:00",10.0,1.3338669538497925,1.980963110923767,5.767423629760742
32.75,-53.250000000000014,"2000-07-15T00:00:00",10.0,0.05570312589406967,2.82668137550354,5.2918477058410645
32.75,-53.250000000000014,"2000-08-15T00:00:00",10.0,-0.3029283881187439,1.6514389514923096,5.188966751098633
32.75,-53.250000000000014,"2000-09-15T00:00:00",10.0,-0.43742457032203674,0.7991745471954346,6.4771037101745605
32.75,-53.250000000000014,"2000-10-15T00:00:00",10.0,-0.4489768147468567,0.9605047106742859,7.7698822021484375
32.75,-53.250000000000014,"2000-11-15T00:00:00",10.0,0.04669848456978798,-0.5361208319664001,8.963848114013672
32.75,-53.250000000000014,"2000-12-15T00:00:00",10.0,3.15932559967041,0.1282339096069336,9.470025062561035
