axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
-37.25,-17.74999999999997,"2000-01-15T00:00:00",10.0,2.4111859798431396,-0.6366978287696838,7.277101516723633
-37.25,-17.74999999999997,"2000-02-15T00:00:00",10.0,2.488711357116699,-0.6333789229393005,7.184121608734131
-37.25,-17.74999999999997,"2000-03-16T00:00:00",10.0,2.0555570125579834,-0.22994355857372284,7.884280204772949
-37.25,-17.74999999999997,"2000-04-15T00:00:00",10.0,2.9964845180511475,-0.07248863577842712,8.856162071228027
-37.25,-17.74999999999997,"2000-05-15T00:00:00",10.0,4.396655082702637,-0.6030561923980713,9.603812217712402
-37.25,-17.74999999999997,"2000-06-15T00:00:00",10.0,5.096436023712158,-0.6628221869468689,9.77523422241211
-37.25,-17.74999999999997,"2000-07-15T00:00:00",10.0,4.970725059509277,-0.9331758618354797,10.308526992797852
-37.25,-17.74999999999997,"2000-08-15T00:00:00",10.0,5.663090705871582,-0.5054789781570435,9.947659492492676
-37.25,-17.74999999999997,"2000-09-15T00:00:00",10.0,4.000107288360596,-0.34462690353393555,9.341265678405762
-37.25,-17.74999999999997,"2000-10-15T00:00:00",10.0,3.3087058067321777,-0.9061451554298401,8.533921241760254
-37.25,-17.74999999999997,"2000-11-15T00:00:00",10.0,3.2558984756469727,-1.0998430252075195,8.197591781616211
-37.25,-17.74999999999997,"2000-12-15T00:00:00",10.0,3.4116172790527344,-1.4815632104873657,7.689836502075195
