axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
78.0,9.25,"2000-01-15T00:00:00",10.0,-3.7758073806762695,-2.4638752937316895,11.572405815124512
78.0,9.25,"2000-02-15T00:00:00",10.0,-4.711583614349365,-1.9948647022247314,11.596714973449707
78.0,9.25,"2000-03-16T00:00:00",10.0,-4.373272895812988,-0.6219585537910461,11.35440444946289
78.0,9.25,"2000-04-15T00:00:00",10.0,-1.988529086112976,-2.145090103149414,9.750975608825684
78.0,9.25,"2000-05-15T00:00:00",10.0,-1.215346097946167,-1.645033359527588,7.444125175476074
78.0,9.25,"2000-06-15T00:00:00",10.0,0.9024800658226013,-0.755139172077179,5.522838592529297
78.0,9.25,"2000-07-15T00:00:00",10.0,0.7885690331459045,0.582186222076416,5.303953170776367
78.0,9.25,"2000-08-15T00:00:00",10.0,-0.08263220638036728,0.7499684691429138,5.782203674316406
78.0,9.25,"2000-09-15T00:00:00",10.0,-0.1311398446559906,-1.0260497331619263,7.391476631164551
78.0,9.25,"2000-10-15T00:00:00",10.0,-1.859060287475586,-1.9670954942703247,8.689828872680664
78.0,9.25,"2000-11-15T00:00:00",10.0,-1.6439824104309082,-1.8601130247116089,9.705378532409668
78.0,9.25,"2000-12-15T00:00:00",10.0,-2.1888983249664307,-2.36372971534729,11.096344947814941
