axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
-57.0,-40.50000000000003,"2000-01-15T00:00:00",10.0,4.070400714874268,-1.1238709688186646,8.21077823638916
-57.0,-40.50000000000003,"2000-02-15T00:00:00",10.0,5.183495044708252,-0.8139572739601135,8.976289749145508
-57.0,-40.50000000000003,"2000-03-16T00:00:00",10.0,5.0533857345581055,-0.4841479957103729,9.477347373962402
-57.0,-40.50000000000003,"2000-04-15T00:00:00",10.0,5.432428359985352,0.5166327953338623,9.855423927307129
-57.0,-40.50000000000003,"2000-05-15T00:00:00",10.0,4.414703369140625,1.5361442565917969,10.031350135803223
-57.0,-40.50000000000003,"2000-06-15T00:00:00",10.0,4.240612983703613,1.1413718461990356,10.017298698425293
-57.0,-40.50000000000003,"2000-07-15T00:00:00",10.0,4.318755149841309,1.1714469194412231,10.34799861907959
-57.0,-40.50000000000003,"2000-08-15T00:00:00",10.0,5.851797103881836,0.5389554500579834,10.74362850189209
-57.0,-40.50000000000003,"2000-09-15T00:00:00",10.0,5.067291259765625,0.4890546202659607,9.9202880859375
-57.0,-40.50000000000003,"2000-10-15T00:00:00",10.0,5.825689792633057,-0.8497459292411804,9.64979076385498
-57.0,-40.50000000000003,"2000-11-15T00:00:00",10.0,5.86558723449707,-0.9429006576538086,9.68368911743164
-57.0,-40.50000000000003,"2000-12-15T00:00:00",10.0,3.841125249862671,-0.17074409127235413,8.33041763305664
