axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
45.0,-36.75,"2000-01-15T00:00:00",10.0,6.3077898025512695,1.7879935503005981,13.313860893249512
45.0,-36.75,"2000-02-15T00:00:00",10.0,4.819093704223633,3.2158713340759277,12.676248550415039
45.0,-36.75,"2000-03-16T00:00:00",10.0,2.851761817932129,0.49066609144210815,11.449901580810547
45.0,-36.75,"2000-04-15T00:00:00",10.0,3.1587440967559814,2.016035318374634,10.403240203857422
45.0,-36.75,"2000-05-15T00:00:00",10.0,2.7436599731445312,0.8484176397323608,8.675773620605469
45.0,-36.75,"2000-06-15T00:00:00",10.0,3.2426862716674805,1.1178324222564697,8.164361000061035
45.0,-36.75,"2000-07-15T00:00:00",10.0,3.340789556503296,1.52363121509552,6.751457214355469
45.0,-36.75,"2000-08-15T00:00:00",10.0,3.1568472385406494,0.7254934310913086,7.130302429199219
45.0,-36.75,"2000-09-15T00:00:00",10.0,2.3174829483032227,0.6147964000701904,8.770163536071777
45.0,-36.75,"2000-10-15T00:00:00",10.0,3.3718209266662598,-0.6579084396362305,10.496108055114746
45.0,-36.75,"2000-11-15T00:00:00",10.0,3.6322333812713623,1.364850401878357,11.02302360534668
45.0,-36.75,"2000-12-15T00:00:00",10.0,5.065217018127441,0.9051767587661743,12.70840835571289
