axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
42.25,-47.25000000000003,"2000-01-15T00:00:00",10.0,4.6346635818481445,-0.09916434437036514,11.51669979095459
42.25,-47.25000000000003,"2000-02-15T00:00:00",10.0,2.911569356918335,0.08718584477901459,11.169905662536621
42.25,-47.25000000000003,"2000-03-16T00:00:00",10.0,2.896206855773926,-1.3427428007125854,10.787939071655273
42.25,-47.25000000000003,"2000-04-15T00:00:00",10.0,2.742011785507202,0.13874946534633636,9.589371681213379
42.25,-47.25000000000003,"2000-05-15T00:00:00",10.0,1.7429577112197876,-0.4300764203071594,7.80025053024292
42.25,-47.25000000000003,"2000-06-15T00:00:00",10.0,2.1137077808380127,0.43820610642433167,6.97557258605957
42.25,-47.25000000000003,"2000-07-15T00:00:00",10.0,2.5057790279388428,2.833812952041626,6.6637067794799805
42.25,-47.25000000000003,"2000-08-15T00:00:00",10.0,2.4239048957824707,1.5383843183517456,6.8816633224487305
42.25,-47.25000000000003,"2000-09-15T00:00:00",10.0,1.5468398332595825,-0.6912445425987244,8.164366722106934
42.25,-47.25000000000003,"2000-10-15T00:00:00",10.0,1.6974213123321533,-1.3228329420089722,9.237359046936035
42.25,-47.25000000000003,"2000-11-15T00:00:00",10.0,1.9854671955108643,0.011942500248551369,10.116647720336914
42.25,-47.25000000000003,"2000-12-15T00:00:00",10.0,3.9816315174102783,-0.8350585699081421,11.142775535583496
