axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
-30.0,-28.25000000000003,"2000-01-15T00:00:00",10.0,-1.0495120286941528,-1.9815994501113892,7.002405166625977
-30.0,-28.25000000000003,"2000-02-15T00:00:00",10.0,-1.4224846363067627,-1.5211716890335083,6.665055751800537
-30.0,-28.25000000000003,"2000-03-16T00:00:00",10.0,-0.9576683640480042,-1.0717854499816895,7.170440673828125
-30.0,-28.25000000000003,"2000-04-15T00:00:00",10.0,-0.46208035945892334,0.026901505887508392,7.348374843597412
-30.0,-28.25000000000003,"2000-05-15T00:00:00",10.0,0.44865942001342773,-0.15887442231178284,8.639312744140625
-30.0,-28.25000000000003,"2000-06-15T00:00:00",10.0,2.669565439224243,-0.9751657247543335,8.304291725158691
-30.0,-28.25000000000003,"2000-07-15T00:00:00",10.0,0.9740331172943115,-0.6810231804847717,8.51259708404541
-30.0,-28.25000000000003,"2000-08-15T00:00:00",10.0,0.8624975681304932,-0.7576990127563477,7.966944694519043
-30.0,-28.25000000000003,"2000-09-15T00:00:00",10.0,-0.13542819023132324,-0.3055990934371948,8.253239631652832
-30.0,-28.25000000000003,"2000-10-15T00:00:00",10.0,-0.9673886895179749,-0.8308609127998352,7.923381328582764
-30.0,-28.25000000000003,"2000-11-15T00:00:00",10.0,-0.6324997544288635,-1.3152332305908203,7.562736511230469
-30.0,-28.25000000000003,"2000-12-15T00:00:00",10.0,-1.0399019718170166,-1.65229070186615,7.079647541046143
