axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
5.5,-35.00000000000003,"2000-01-15T00:00:00",10.0,-7.066328048706055,-4.279045581817627,8.677727699279785
5.5,-35.00000000000003,"2000-02-15T00:00:00",10.0,-6.285125255584717,-4.928487777709961,8.28210735321045
5.5,-35.00000000000003,"2000-03-16T00:00:00",10.0,-5.560798168182373,-5.373006820678711,7.949823379516602
5.5,-35.00000000000003,"2000-04-15T00:00:00",10.0,-5.424681186676025,-5.385953903198242,7.879748344421387
5.5,-35.00000000000003,"2000-05-15T00:00:00",10.0,-5.474760055541992,-4.258755683898926,7.276642322540283
5.5,-35.00000000000003,"2000-06-15T00:00:00",10.0,-4.2137651443481445,-1.658265233039856,5.775634288787842
5.5,-35.00000000000003,"2000-07-15T00:00:00",10.0,-1.7098079919815063,1.9582786560058594,6.306529521942139
5.5,-35.00000000000003,"2000-08-15T00:00:00",10.0,-1.001867413520813,4.547203540802002,7.016613483428955
5.5,-35.00000000000003,"2000-09-15T00:00:00",10.0,-1.416582703590393,3.2227416038513184,6.03347635269165
5.5,-35.00000000000003,"2000-10-15T00:00:00",10.0,-3.7457542419433594,0.8635663390159607,5.830212116241455
5.5,-35.00000000000003,"2000-11-15T00:00:00",10.0,-6.077437877655029,-0.48501694202423096,7.071414470672607
5.5,-35.00000000000003,"2000-12-15T00:00:00",10.0,-7.0049028396606445,-2.601003885269165,8.213234901428223
