axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
-30.5,-36.00000000000003,"2000-01-15T00:00:00",10.0,-2.1658449172973633,-1.774288535118103,7.177089214324951
-30.5,-36.00000000000003,"2000-02-15T00:00:00",10.0,-2.2439966201782227,-1.645302653312683,7.237598896026611
-30.5,-36.00000000000003,"2000-03-16T00:00:00",10.0,-1.7079490423202515,-0.8098476529121399,7.508724689483643
-30.5,-36.00000000000003,"2000-04-15T00:00:00",10.0,-0.3902391195297241,-0.20609110593795776,7.605259418487549
-30.5,-36.00000000000003,"2000-05-15T00:00:00",10.0,0.7178444266319275,0.2310914397239685,8.710524559020996
-30.5,-36.00000000000003,"2000-06-15T00:00:00",10.0,1.782141923904419,-0.5498476624488831,8.409982681274414
-30.5,-36.00000000000003,"2000-07-15T00:00:00",10.0,0.9853309392929077,-1.1518787145614624,8.840045928955078
-30.5,-36.00000000000003,"2000-08-15T00:00:00",10.0,0.3834728002548218,-1.3744258880615234,8.052084922790527
-30.5,-36.00000000000003,"2000-09-15T00:00:00",10.0,-0.7093746066093445,-0.5591152906417847,8.517828941345215
-30.5,-36.00000000000003,"2000-10-15T00:00:00",10.0,-1.4033470153808594,-0.08771276473999023,8.003914833068848
-30.5,-36.00000000000003,"2000-11-15T00:00:00",10.0,-1.5538817644119263,-0.43475332856178284,7.6664533615112305
-30.5,-36.00000000000003,"2000-12-15T00:00:00",10.0,-1.6690795421600342,-1.250838279724121,7.445682048797607
